Daynum,Last,Lblk,Ldr,Lfga,Lfga3,Lfgm,Lfgm3,Lfta,Lftm,Lor,Lpf,Lscore,Lstl,Lto,Numot,Season,Wast,Wblk,Wdr,Wfga,Wfga3,Wfgm,Wfgm3,Wfta,Wftm,Win,Wor,Wpf,Wscore,Wstl,Wto,adv
137,12,2,17,46,21,22,8,16,7,4,18,59,6,11,0,2009,12,2,24,54,19,29,8,18,11,0,10,17,77,5,7,1462
136,11,0,14,51,26,18,5,12,8,9,18,49,5,7,0,2004,10,1,26,50,15,23,11,14,9,0,17,16,66,3,13,1400
136,8,2,20,52,14,24,3,7,6,8,11,57,8,6,0,2011,12,7,20,47,11,24,5,11,6,0,6,8,59,5,9,1246
136,13,2,30,52,13,28,6,13,7,5,14,69,6,12,0,2016,17,3,23,62,24,25,9,14,11,1,8,15,70,5,6,1425
137,12,2,21,61,26,23,6,6,6,15,18,58,4,15,0,2004,17,1,22,50,14,24,6,18,12,0,7,11,66,7,12,1334
137,12,8,17,53,16,28,4,21,17,9,14,77,4,10,0,2014,15,4,19,71,15,33,4,13,9,0,21,19,79,7,9,1314
137,9,1,26,59,26,20,10,7,3,13,21,53,4,16,0,2015,9,4,29,42,23,18,8,30,22,0,3,14,66,8,12,1173
138,8,1,15,57,23,23,6,23,14,9,20,66,5,11,0,2016,12,4,29,59,14,31,4,21,19,0,13,19,85,5,15,1314
137,7,3,18,60,26,20,6,17,10,17,13,56,7,16,0,2003,7,1,25,52,16,27,9,19,17,1,8,18,80,9,19,1261
137,16,6,23,51,15,21,4,18,17,9,23,63,6,17,0,2007,10,1,20,63,17,24,5,29,19,1,19,18,72,12,8,1112
136,11,1,21,69,28,28,8,20,15,16,15,79,9,11,0,2008,14,6,27,67,20,33,9,18,15,1,16,18,90,6,13,1124
136,13,3,21,54,22,20,7,11,9,9,20,56,6,14,0,2009,11,3,22,52,15,21,3,22,16,1,10,13,61,8,10,1320
138,13,3,24,67,12,28,4,19,14,16,20,74,4,9,0,2009,15,7,25,64,16,25,7,23,19,1,15,21,76,5,11,1449
137,9,1,30,70,12,23,3,18,15,15,16,64,7,14,0,2010,21,7,32,59,17,27,5,19,13,1,6,14,72,8,14,1373
139,14,3,31,65,17,23,5,17,10,14,13,61,8,14,1,2010,11,6,34,63,17,26,6,6,5,1,5,18,63,12,12,1401
137,9,2,19,58,21,17,5,6,4,9,19,43,10,14,0,2011,12,3,33,54,15,23,5,17,14,1,14,13,65,7,16,1389
137,11,3,27,64,25,27,4,13,11,12,18,69,3,11,0,2012,7,2,25,57,16,26,5,18,15,1,7,17,72,7,10,1388
139,10,2,22,62,16,23,5,24,16,13,24,67,7,13,0,2003,8,0,27,62,11,25,5,26,22,0,13,21,77,4,13,1400
139,15,1,17,59,17,28,5,13,6,11,23,67,12,12,0,2007,11,4,24,42,18,21,5,31,27,0,7,14,74,7,15,1196
138,9,4,24,67,21,26,8,23,18,13,26,78,8,10,0,2008,12,3,29,50,12,27,5,33,26,0,5,17,85,5,14,1462
143,12,2,24,66,23,24,6,11,6,9,26,60,7,9,0,2009,19,6,34,56,8,25,3,30,19,0,14,12,72,6,13,1163
144,12,6,20,54,15,20,4,21,13,7,21,57,7,7,0,2010,11,2,32,55,15,22,6,24,20,0,16,20,70,4,14,1181
139,20,6,20,67,25,30,8,11,8,13,15,76,3,7,0,2011,26,2,26,65,21,37,8,14,12,0,9,13,94,4,4,1433
139,11,1,24,50,18,20,8,19,12,12,16,60,3,10,0,2012,10,4,23,62,24,21,6,23,15,0,21,18,63,6,7,1242
136,13,1,30,72,26,26,4,15,9,21,18,65,5,12,1,2015,9,5,27,61,10,25,4,21,12,0,11,16,66,8,9,1153
136,17,7,42,62,28,26,9,28,22,10,23,83,2,18,2,2016,9,0,30,77,27,30,9,28,16,0,15,22,85,13,9,1114
136,9,6,28,80,17,22,5,14,9,20,17,58,9,18,0,2009,17,8,39,84,14,38,5,24,20,0,20,13,101,11,12,1314
136,12,2,25,46,13,23,6,23,14,11,14,66,1,7,0,2011,14,9,17,56,24,26,12,12,5,1,10,18,69,4,3,1435
138,7,3,22,48,14,18,2,15,10,12,16,48,4,9,0,2011,18,4,22,55,16,26,4,13,9,1,10,12,65,5,6,1287
137,17,3,16,54,16,25,7,13,7,13,19,64,8,14,0,2004,14,3,18,51,18,25,8,24,18,0,11,11,76,7,9,1458
136,10,2,13,53,21,25,10,13,11,4,23,71,6,9,0,2010,11,3,21,53,19,26,8,28,20,0,19,15,80,5,13,1388
144,7,2,19,65,26,22,4,12,9,16,10,57,3,11,0,2011,20,3,28,63,19,30,9,10,8,0,15,14,77,7,9,1242
135,15,4,29,52,22,25,9,26,18,13,23,77,1,19,0,2015,11,2,20,62,16,28,4,33,21,1,11,21,81,12,5,1316
137,16,7,20,61,17,25,5,13,7,8,17,62,8,6,0,2009,15,4,32,61,13,28,4,23,17,0,17,15,77,6,10,1277
136,8,2,24,55,20,22,5,26,21,11,31,70,10,21,1,2010,9,10,18,51,22,18,6,40,31,0,11,19,73,13,16,1437
137,13,1,16,66,19,24,6,4,2,12,17,56,6,8,0,2015,28,3,31,54,21,34,10,14,7,0,9,8,85,7,11,1181
136,8,2,22,52,20,21,6,8,6,7,23,54,7,18,0,2003,16,3,24,52,18,24,10,24,13,0,11,12,71,8,14,1328
136,16,1,16,50,30,21,10,14,8,7,17,60,7,13,0,2012,9,2,23,52,20,23,8,20,14,0,12,16,68,6,12,1124
136,13,0,21,52,19,23,4,8,6,8,10,56,3,12,0,2013,12,3,21,55,20,28,9,9,6,0,8,8,71,6,9,1276
137,8,2,17,59,29,24,10,17,16,11,19,74,5,11,0,2016,10,3,23,45,23,23,9,27,24,0,6,17,79,5,13,1268
137,3,2,26,51,20,17,4,22,18,16,17,56,2,20,0,2005,12,2,21,61,12,25,4,14,11,1,12,22,65,8,10,1388
137,10,0,19,42,11,14,1,31,22,11,23,51,9,20,0,2007,11,3,19,41,12,18,2,30,23,1,9,21,61,9,18,1221
139,3,2,24,46,13,19,2,16,8,5,21,48,3,11,0,2007,11,3,24,43,21,19,12,23,13,1,6,19,63,5,9,1439
136,19,0,18,65,19,26,8,21,11,11,19,71,6,13,0,2003,7,6,32,52,13,28,5,18,11,0,9,19,72,4,23,1281
136,15,1,20,59,22,24,12,5,4,10,14,64,4,10,0,2004,7,2,24,53,16,24,7,16,10,0,11,7,65,7,12,1104
139,14,0,16,56,19,23,6,30,25,12,28,77,8,11,0,2005,18,0,22,46,12,25,6,33,29,0,8,23,85,3,14,1329
137,12,2,20,47,13,20,4,4,2,6,14,46,7,15,0,2006,15,3,22,50,32,22,11,11,9,0,9,10,64,8,11,1452
143,9,2,14,57,25,21,6,14,10,17,21,58,6,15,0,2007,16,1,20,42,6,25,1,19,10,0,6,16,61,9,19,1242
137,10,4,25,57,18,19,6,18,11,12,16,55,1,16,0,2003,24,3,31,61,28,32,13,14,8,0,9,15,85,6,10,1196
136,20,1,29,68,31,23,6,13,7,8,20,59,7,11,0,2010,18,2,39,59,20,26,5,17,11,0,8,18,68,8,14,1124
137,14,4,25,58,6,25,3,20,16,16,16,69,5,15,1,2008,13,4,19,65,12,31,4,7,4,1,12,21,70,11,11,1163
136,7,0,25,61,18,20,4,32,25,17,18,69,3,11,0,2003,16,8,29,64,24,29,8,15,11,0,12,24,77,4,14,1390
139,11,2,22,47,15,21,4,28,17,8,20,63,8,17,0,2008,11,6,23,52,16,25,6,21,16,0,8,19,72,13,14,1443
136,8,0,24,56,22,19,8,8,4,9,7,50,2,9,0,2011,11,5,30,66,22,27,9,8,5,1,15,8,68,5,4,1294
138,13,1,22,66,14,25,6,11,8,13,15,64,3,11,2,2011,13,6,29,65,11,28,6,9,9,1,13,14,71,6,13,1396
137,10,2,21,58,21,23,5,8,4,8,20,55,6,9,0,2013,15,3,29,56,15,24,6,17,16,1,11,11,70,5,11,1328
136,13,4,27,65,16,26,5,20,12,14,22,69,4,13,1,2014,9,9,30,59,17,23,6,27,21,1,10,18,73,8,11,1308
138,5,2,20,47,11,15,2,17,12,7,17,44,1,6,0,2014,8,2,30,44,16,19,7,24,18,1,8,16,63,4,6,1295
137,6,2,25,59,17,27,3,11,7,7,21,64,7,10,0,2015,12,3,27,53,22,25,9,30,17,1,13,12,76,5,13,1385
136,15,2,26,55,18,31,10,15,11,10,19,83,7,16,0,2006,14,0,16,71,26,35,8,16,9,0,15,16,87,11,9,1231
136,10,6,22,52,18,20,3,21,16,11,16,59,3,10,0,2010,10,3,19,52,17,20,8,18,14,0,13,19,62,3,11,1397
143,14,1,22,64,22,27,7,13,6,15,14,67,4,9,0,2011,13,3,26,57,16,27,8,16,12,0,9,16,74,5,9,1163
137,9,2,21,61,23,23,8,14,11,8,17,65,3,9,0,2012,13,3,32,53,9,31,3,21,14,0,6,13,79,3,10,1301
139,16,6,20,61,23,27,8,13,9,14,11,71,10,17,0,2013,21,5,22,59,18,33,7,12,8,0,9,13,81,13,13,1195
143,4,2,19,54,14,21,4,23,18,18,20,64,2,10,0,2014,14,4,19,48,12,23,5,25,19,0,10,16,70,2,7,1112
139,5,5,20,58,13,19,2,11,9,13,8,49,6,11,0,2015,16,6,28,55,14,30,6,2,2,0,5,12,68,7,9,1181
137,11,2,23,62,19,20,6,7,5,12,16,51,6,9,0,2010,14,12,30,52,22,21,10,18,16,0,8,12,68,5,9,1326
136,8,3,18,47,19,17,5,18,12,8,17,51,7,17,0,2011,22,2,26,53,23,29,8,17,13,0,9,15,79,11,12,1196
137,10,2,14,45,10,20,3,10,7,5,22,50,12,17,0,2005,13,1,22,37,7,18,4,29,23,0,8,13,63,11,17,1329
136,12,3,22,53,11,28,5,19,15,7,15,76,4,14,0,2004,12,0,21,58,22,27,8,24,18,1,12,19,80,6,10,1112
138,11,0,14,57,17,24,3,16,11,8,27,62,4,10,0,2004,16,3,29,48,11,26,4,38,34,0,11,18,90,3,10,1181
136,10,6,25,61,20,21,6,19,18,11,24,66,10,13,0,2006,19,3,30,57,22,27,10,32,22,0,14,20,86,6,15,1455
136,8,1,21,62,21,20,4,21,8,13,21,52,11,12,0,2016,12,2,36,56,17,24,6,21,14,0,12,19,68,7,20,1211
137,13,5,18,65,21,30,8,11,7,11,21,75,11,11,1,2014,16,2,25,51,16,27,6,23,17,1,10,16,77,6,17,1433
137,8,7,31,52,16,16,3,27,21,17,27,56,5,22,0,2016,12,3,22,55,23,17,7,39,29,1,11,25,70,16,7,1452
137,10,1,20,73,21,18,2,10,6,14,11,44,10,6,0,2009,14,11,43,55,16,25,2,10,7,0,12,12,59,3,21,1393
139,11,1,24,57,27,20,7,16,13,12,23,60,1,8,0,2014,22,3,26,53,14,29,4,23,15,0,4,17,77,3,3,1417
136,9,1,18,51,26,17,5,13,11,11,18,50,7,12,0,2015,11,7,22,38,13,18,5,21,16,0,4,12,57,7,17,1428
139,19,5,13,64,27,29,8,9,9,14,15,75,5,6,0,2016,15,2,20,51,17,29,6,16,12,0,11,12,76,2,13,1323
137,12,0,17,61,20,25,4,12,8,14,19,62,9,16,0,2008,16,0,24,46,20,26,9,25,22,1,5,11,83,10,17,1435
137,15,7,28,60,25,24,7,23,17,9,21,72,5,20,2,2009,13,3,30,72,24,24,6,28,20,1,23,18,74,9,22,1326
139,9,4,24,56,21,20,6,39,26,10,19,72,8,13,0,2008,15,2,31,56,13,30,6,24,18,0,6,27,84,8,15,1437
139,17,1,19,69,24,29,7,10,7,13,14,72,8,9,0,2009,18,7,28,65,20,32,9,13,6,0,19,13,79,3,17,1257
137,9,1,30,70,12,23,3,18,15,15,16,64,7,14,0,2010,21,7,32,59,17,27,5,19,13,0,6,14,72,8,14,1345
136,12,4,23,55,16,20,7,20,12,10,14,59,11,9,0,2015,10,5,27,47,20,20,10,14,10,0,7,17,60,4,18,1417
136,8,3,24,55,20,19,9,6,3,7,17,50,7,16,0,2006,21,7,31,59,25,29,10,10,8,0,8,9,76,8,11,1196
137,8,4,17,48,20,21,6,27,13,13,19,61,5,13,0,2008,18,1,21,53,28,27,15,13,12,0,7,21,81,9,10,1139
137,9,4,21,42,13,15,2,16,11,4,14,43,5,12,0,2004,16,4,22,59,27,23,9,7,4,0,14,15,59,3,9,1272
135,10,2,19,58,14,21,3,14,9,12,14,54,1,7,0,2012,15,4,27,49,15,28,5,8,4,1,5,14,65,3,11,1143
137,9,5,22,42,12,15,2,16,12,6,19,44,6,13,0,2012,7,1,23,50,17,17,8,21,16,1,14,16,58,10,12,1396
139,10,6,23,46,15,20,2,19,14,10,16,56,5,10,0,2012,10,1,18,43,18,17,9,25,19,0,7,19,62,9,9,1325
136,8,0,21,60,23,22,8,17,12,13,25,64,8,10,0,2012,12,7,26,42,12,21,2,34,26,0,5,18,70,4,11,1243
136,8,4,16,62,13,22,4,10,6,16,20,54,14,16,0,2006,15,8,26,49,15,24,5,20,17,0,9,11,70,9,20,1181
136,10,8,24,46,23,18,10,18,12,3,12,58,4,10,0,2013,14,0,29,55,20,23,8,15,10,0,11,16,64,6,10,1211
135,10,2,24,56,20,22,3,11,8,9,20,55,4,9,0,2016,14,1,27,40,25,18,9,19,14,0,2,13,59,3,14,1221
137,16,3,23,57,14,23,7,13,10,14,16,63,9,13,0,2012,13,9,22,53,19,24,7,14,11,0,9,14,66,9,11,1199
136,9,4,15,58,15,27,7,15,10,5,22,71,10,10,0,2011,20,2,31,52,15,28,9,26,21,0,12,15,86,6,15,1211
137,6,2,25,59,17,27,3,11,7,7,21,64,7,10,0,2015,12,3,27,53,22,25,9,30,17,0,13,12,76,5,13,1361
136,15,1,29,51,20,22,6,18,13,7,22,63,7,26,0,2004,16,3,26,60,23,27,8,28,20,1,10,17,82,15,14,1251
138,16,2,20,53,12,25,3,14,12,9,11,65,7,9,0,2004,13,0,20,57,31,27,12,5,4,1,11,16,70,4,13,1403
143,15,0,21,51,16,27,8,25,18,7,22,80,6,15,0,2004,15,4,20,58,24,29,12,23,14,1,10,21,84,8,11,1448
137,13,6,21,55,24,28,10,13,10,9,15,76,3,9,0,2016,13,4,19,58,24,28,9,17,13,1,10,18,78,4,6,1153
137,11,4,21,59,24,22,6,16,13,15,19,63,8,12,1,2003,11,5,24,57,18,25,7,13,8,0,14,16,65,4,15,1120
145,15,3,18,57,26,22,8,13,10,6,14,62,8,5,0,2004,13,6,30,53,17,25,4,15,10,0,12,16,64,2,13,1329
137,11,0,15,49,14,24,6,14,10,9,22,64,4,12,0,2008,14,2,19,42,14,24,6,26,18,0,6,18,72,5,9,1328
136,12,2,24,54,21,27,7,27,20,9,22,81,3,14,1,2014,13,2,22,66,24,30,11,20,18,0,12,21,89,6,9,1163
139,7,0,28,57,15,22,4,20,16,9,20,64,5,12,0,2016,6,7,28,53,24,21,6,25,21,0,7,19,69,2,11,1332
137,4,3,19,54,15,21,2,17,10,10,17,54,8,11,0,2012,7,1,26,46,13,21,5,18,14,1,8,12,61,6,17,1272
136,10,7,21,61,16,17,2,13,8,21,12,44,9,16,0,2013,17,3,23,54,11,25,4,14,10,1,10,15,64,10,10,1308
136,10,5,33,60,9,28,4,37,20,10,20,80,7,12,1,2014,16,4,32,64,18,31,9,26,12,1,9,26,83,7,9,1301
139,9,1,20,51,25,18,7,23,18,8,16,61,5,6,0,2012,12,1,27,46,10,25,4,17,11,0,5,19,65,2,11,1277
138,11,2,21,53,21,20,3,22,14,6,15,57,10,12,0,2013,18,4,29,53,11,28,8,16,10,0,9,19,74,10,18,1332
138,10,0,21,53,15,21,0,16,9,9,19,51,9,18,0,2014,14,5,27,49,17,22,6,24,16,0,10,18,66,9,19,1257
136,10,2,13,53,21,25,10,13,11,4,23,71,6,9,0,2010,11,3,21,53,19,26,8,28,20,1,19,15,80,5,13,1350
138,9,2,17,69,19,25,7,11,11,15,18,68,5,7,0,2010,6,3,27,48,19,24,7,26,20,1,6,12,75,2,12,1437
134,14,3,22,52,12,22,4,7,6,6,20,54,4,9,0,2013,9,0,25,46,14,21,8,25,17,1,8,15,67,3,7,1292
137,3,2,26,51,20,17,4,22,18,16,17,56,2,20,0,2005,12,2,21,61,12,25,4,14,11,0,12,22,65,8,10,1356
137,15,4,23,59,23,22,8,23,12,10,20,64,3,14,0,2008,14,4,34,63,13,28,5,21,17,0,13,20,78,4,16,1274
144,14,4,19,54,22,19,6,8,5,10,12,49,1,10,0,2010,14,1,26,61,17,28,8,10,8,0,15,9,72,8,7,1124
137,11,3,27,64,25,27,4,13,11,12,18,69,3,11,0,2012,7,2,25,57,16,26,5,18,15,0,7,17,72,7,10,1345
136,9,0,24,58,15,19,3,14,11,15,19,52,4,13,0,2013,12,12,25,49,15,20,5,18,9,0,10,18,54,9,15,1272
137,9,2,19,58,21,17,5,6,4,9,19,43,10,14,0,2011,12,3,33,54,15,23,5,17,14,0,14,13,65,7,16,1345
136,7,0,25,61,18,20,4,32,25,17,18,69,3,11,0,2003,16,8,29,64,24,29,8,15,11,1,12,24,77,4,14,1360
136,2,3,17,63,15,15,2,21,13,22,15,45,8,19,0,2004,11,9,29,54,14,27,6,15,11,1,11,20,71,11,20,1427
136,7,3,15,59,26,18,8,13,9,10,17,53,8,11,0,2008,20,7,34,56,18,31,8,10,7,1,13,15,77,5,19,1165
138,15,3,28,73,30,31,10,12,9,17,24,81,3,9,1,2008,23,4,27,60,14,28,7,28,19,1,11,14,82,4,8,1266
137,12,2,28,52,21,19,4,19,11,9,18,53,2,10,0,2014,10,5,30,49,15,19,8,17,12,1,5,20,58,6,10,1307
139,7,2,22,58,16,19,5,18,14,13,22,57,9,14,0,2014,6,4,29,47,9,21,0,26,18,1,8,15,60,10,16,1242
138,12,6,22,62,23,27,8,17,12,11,18,74,2,11,0,2003,12,1,26,68,10,31,6,21,17,0,17,13,85,4,9,1163
138,12,0,27,73,24,26,7,11,8,22,31,67,2,12,0,2004,8,8,24,43,19,16,4,44,34,0,5,16,70,6,8,1104
137,9,3,18,63,18,24,4,25,18,12,19,70,6,5,0,2005,13,6,29,57,17,32,9,26,20,0,10,19,93,3,9,1280
136,10,1,20,51,12,21,3,27,13,17,22,58,2,21,0,2007,12,1,18,51,17,25,7,28,21,0,8,25,78,11,13,1257
144,13,4,23,65,17,22,6,18,12,19,14,62,5,10,0,2008,16,5,28,65,22,32,7,18,11,0,14,14,82,7,6,1400
143,10,5,20,58,21,22,5,33,23,15,24,72,7,12,0,2014,19,1,25,58,23,28,8,26,18,0,10,25,82,8,10,1173
136,10,3,21,76,13,20,3,18,14,25,14,57,6,14,0,2016,14,15,34,63,13,33,4,17,15,0,10,17,85,9,10,1246
137,16,2,14,61,21,22,6,18,15,14,14,65,9,11,0,2003,16,9,28,52,11,30,4,15,12,1,11,17,76,5,18,1264
139,16,4,27,63,19,22,3,19,9,11,19,56,8,22,0,2003,16,9,33,57,12,26,5,18,11,1,5,19,68,11,17,1329
144,15,5,26,63,22,27,10,17,14,14,19,78,5,17,0,2003,14,7,21,66,14,29,5,21,16,1,15,17,79,9,10,1120
146,10,4,14,58,28,18,5,11,6,14,16,47,13,19,0,2003,16,2,28,48,12,25,2,19,11,1,12,13,63,13,24,1328
152,20,2,17,63,21,27,10,32,20,17,26,84,6,14,0,2003,14,2,28,56,13,32,7,31,24,1,9,21,95,9,13,1400
154,18,4,26,71,20,31,4,30,12,26,16,78,9,18,0,2003,13,7,25,63,18,30,11,17,10,1,11,22,81,10,17,1242
136,19,1,21,55,26,26,10,19,13,15,23,75,2,9,0,2004,12,4,18,46,16,24,11,28,21,1,5,15,80,2,7,1140
138,13,6,28,52,12,20,3,38,27,12,26,70,5,17,0,2004,11,5,26,55,12,22,4,38,24,1,12,25,72,7,12,1268
137,10,1,20,73,21,18,2,10,6,14,11,44,10,6,0,2009,14,11,43,55,16,25,2,10,7,1,12,12,59,3,21,1372
139,17,2,17,49,35,20,13,22,14,7,17,67,2,10,0,2009,18,0,29,47,20,26,9,21,17,1,4,15,78,4,10,1113
137,13,1,13,66,22,23,5,10,5,16,11,56,8,9,0,2010,24,8,27,55,22,30,10,11,9,1,13,14,79,8,16,1436
139,14,3,16,60,21,25,3,20,12,11,18,65,8,11,0,2010,17,2,30,53,25,29,12,23,17,1,8,17,87,4,15,1211
137,13,1,15,55,21,22,7,14,9,10,24,60,7,14,0,2011,17,4,26,44,16,23,7,31,24,1,9,16,77,8,15,1232
136,17,0,22,49,23,21,9,16,14,10,22,65,3,12,0,2012,16,5,18,56,23,25,5,24,17,1,15,15,72,5,9,1421
138,8,0,16,67,17,21,4,19,13,25,20,59,5,14,0,2012,13,8,23,45,9,23,6,29,23,1,9,18,75,6,14,1243
143,15,2,17,49,27,21,14,12,7,8,12,63,2,6,0,2012,5,1,19,49,9,27,5,9,5,1,7,13,64,4,6,1458
136,5,6,22,54,31,11,4,12,8,11,22,34,5,17,0,2013,21,5,32,52,11,27,5,31,22,1,8,8,81,12,8,1285
138,14,2,21,56,21,22,4,19,12,13,24,60,6,17,0,2013,7,3,23,46,10,18,4,41,26,1,14,16,66,10,15,1143
143,8,2,23,47,15,16,3,24,15,11,18,50,6,18,0,2013,4,11,25,48,10,21,4,20,15,1,7,17,61,11,14,1231
145,10,6,25,53,25,12,3,16,12,19,16,39,5,13,0,2013,8,8,26,50,17,19,5,19,12,1,11,11,55,9,6,1266
136,12,1,17,49,18,17,4,20,15,8,16,53,4,13,0,2014,16,6,28,57,17,28,7,17,14,1,13,21,77,8,12,1444
137,11,3,18,56,22,18,6,19,9,10,16,51,7,9,0,2016,10,2,32,53,22,21,8,23,20,1,16,17,70,7,15,1173
139,8,2,17,64,24,19,8,8,4,18,15,50,4,10,0,2016,14,11,29,49,20,27,8,22,13,1,8,9,75,6,10,1292
144,18,8,25,55,21,24,8,5,4,12,14,60,4,17,0,2016,9,10,18,61,15,22,5,16,14,1,15,12,63,9,9,1211
146,21,8,26,53,21,22,8,12,10,8,16,62,3,13,0,2016,10,7,24,57,18,21,6,25,20,1,12,15,68,11,8,1438
143,12,4,19,55,14,26,5,20,14,16,20,71,5,18,0,2004,22,6,17,52,22,26,9,23,19,0,10,17,80,11,9,1104
137,8,3,23,55,12,23,3,9,8,14,12,57,9,24,1,2005,14,0,17,59,21,22,7,11,9,0,13,12,60,10,16,1436
136,12,2,24,51,19,20,4,21,14,11,16,58,6,12,0,2006,14,5,24,56,20,20,7,22,19,0,14,19,66,8,10,1401
144,13,2,15,60,24,27,7,14,10,14,10,71,10,18,0,2009,19,3,21,59,21,32,9,18,11,0,15,14,84,11,18,1328
143,12,1,30,48,19,21,7,14,10,8,16,59,4,18,0,2010,9,2,23,52,24,21,6,21,15,0,5,15,63,13,7,1139
139,11,2,20,47,15,26,5,7,5,4,21,62,7,18,0,2011,15,1,18,51,11,21,5,23,19,0,12,13,66,11,14,1266
145,9,7,18,53,16,22,6,25,20,8,29,70,6,12,0,2012,10,3,25,51,13,21,4,42,31,0,14,20,77,4,12,1326
152,13,4,23,55,14,23,3,11,7,10,19,56,7,10,0,2013,17,3,24,53,24,21,8,20,11,0,13,11,61,5,10,1276
138,4,7,20,54,10,21,0,14,11,11,16,53,6,9,0,2014,12,4,24,46,16,19,7,18,10,0,11,16,55,7,14,1173
152,5,4,15,66,25,27,8,13,4,16,15,66,8,10,0,2016,18,5,27,65,17,35,4,11,9,0,16,12,83,6,12,1314
137,16,5,27,46,12,20,6,25,17,7,26,63,5,17,0,2007,13,4,23,55,20,22,7,30,25,0,11,21,76,8,10,1458
136,12,0,18,54,19,26,8,6,4,8,13,64,4,9,0,2011,10,5,20,49,18,24,5,15,13,1,8,13,66,6,10,1336
137,14,2,27,52,13,29,4,16,10,7,24,72,3,13,0,2013,13,4,20,50,18,24,7,33,21,1,4,15,76,5,5,1301
136,13,2,18,56,23,21,6,19,13,11,12,61,7,11,0,2008,19,2,27,54,15,26,4,18,16,0,10,18,72,4,12,1277
137,13,4,20,51,17,19,6,17,13,9,16,57,5,9,0,2009,12,1,24,39,14,20,8,24,18,0,3,14,66,4,11,1113
137,14,4,13,52,17,27,5,9,6,7,20,65,3,11,0,2010,10,2,20,48,23,27,9,19,15,0,10,12,78,7,11,1165
138,13,1,22,66,14,25,6,11,8,13,15,64,3,11,2,2011,13,6,29,65,11,28,6,9,9,0,13,14,71,6,13,1361
137,9,5,22,42,12,15,2,16,12,6,19,44,6,13,0,2012,7,1,23,50,17,17,8,21,16,0,14,16,58,10,12,1378
139,8,4,21,62,24,21,3,8,7,14,18,52,5,10,0,2013,9,2,28,45,13,19,4,20,16,0,4,8,58,0,12,1231
137,12,3,36,66,18,30,4,9,6,13,21,70,2,12,1,2016,13,3,25,69,28,24,7,22,17,0,13,15,72,6,3,1234
136,14,3,20,56,24,22,7,17,10,15,15,61,7,15,0,2006,12,6,22,53,21,24,5,14,10,1,11,15,63,6,13,1457
137,11,3,19,65,21,32,12,14,10,9,23,86,2,13,0,2007,25,4,27,73,27,43,14,30,21,1,16,20,121,11,6,1253
139,5,5,23,48,26,18,7,36,31,6,26,74,5,12,0,2007,12,0,27,54,26,22,11,32,22,1,12,25,77,7,16,1438
137,9,3,21,58,25,21,9,12,6,18,26,57,5,22,0,2008,13,3,21,45,19,22,6,31,22,1,6,16,72,12,14,1110
139,11,1,24,61,26,22,9,28,18,15,25,71,11,14,1,2008,12,3,30,59,19,26,5,29,19,1,16,24,76,5,20,1139
136,10,6,22,52,18,20,3,21,16,11,16,59,3,10,0,2010,10,3,19,52,17,20,8,18,14,1,13,19,62,3,11,1361
138,15,1,19,58,26,22,10,26,14,14,17,68,9,14,0,2010,21,3,30,60,14,34,5,18,10,1,11,22,83,8,16,1325
144,14,3,16,58,23,25,9,19,14,13,16,73,6,11,0,2010,15,3,21,64,15,30,4,15,12,1,20,20,76,6,16,1326
135,14,2,23,58,16,24,4,15,13,7,28,65,2,6,1,2014,13,1,27,54,21,24,5,30,25,1,10,14,78,2,8,1234
137,12,1,19,66,11,28,3,11,8,14,21,67,8,13,0,2014,16,3,27,56,14,30,2,31,24,1,10,13,86,8,12,1269
139,11,4,12,53,22,24,8,9,7,7,21,63,3,6,0,2014,15,0,23,55,22,27,6,26,23,1,18,14,83,2,7,1273
138,15,7,20,67,29,27,10,13,9,18,20,73,9,10,0,2006,16,2,25,48,15,24,9,29,23,0,9,12,80,3,13,1455
143,14,1,24,62,31,30,16,17,8,10,24,84,4,7,0,2007,13,5,25,51,22,27,8,35,23,0,8,17,85,3,8,1326
143,12,1,20,56,20,19,5,25,17,8,26,60,11,17,0,2008,14,7,34,50,14,26,4,30,23,0,9,23,79,6,20,1257
137,16,1,17,56,33,24,11,21,16,11,16,75,4,11,0,2009,13,0,23,53,21,30,7,13,10,0,8,19,77,5,12,1329
146,11,3,17,47,16,24,7,21,14,10,15,69,6,10,0,2010,12,8,14,52,18,24,6,21,16,0,13,20,70,8,11,1277
137,10,5,20,43,18,15,3,16,12,6,13,45,4,18,0,2011,20,2,24,64,26,33,9,1,0,0,12,17,75,5,11,1276
144,11,8,17,57,11,30,3,14,8,11,13,71,7,7,0,2014,14,1,20,49,20,27,11,10,8,0,6,13,73,5,13,1276
137,5,3,16,62,21,23,5,12,10,13,16,61,9,11,0,2003,15,2,28,62,16,31,6,20,14,1,19,16,82,6,14,1421
139,10,2,22,62,16,23,5,24,16,13,24,67,7,13,0,2003,8,0,27,62,11,25,5,26,22,1,13,21,77,4,13,1345
144,13,8,27,71,13,30,4,25,14,14,21,78,7,11,0,2003,13,5,31,69,18,24,5,36,29,1,21,21,82,5,10,1163
146,11,2,26,54,16,25,8,26,18,12,28,76,1,12,0,2003,16,4,20,51,14,25,6,38,29,1,8,22,85,6,4,1277
136,11,0,14,51,26,18,5,12,8,9,18,49,5,7,0,2004,10,1,26,50,15,23,11,14,9,1,17,16,66,3,13,1343
